cnpj_prestador;nome_prestador;cnpj_tomador;nome_tomador;numero_nota;mes_comp;ano_comp;data_nota;competencia_nota;valor_total;base_calculo;aliquota;imposto;local_servico;situacao;responsavel_imp;atividade;descricao_servico;observacao
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;41;8;2015;03/08/2015;03/08/2015;85860,94;85860,94;2;1717,22;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">EXECU&Ccedil;&Atilde;O DE SERVI&Ccedil;OS ESPECIALIZADOS DE ACOMPANHAMENTO DE REQUISITOS CONTRAT UAIS E LEGAIS, NOS CONTRATOS GERENCIADOS E FISCALIZADOS PELA ENG&shy;AB/ AMBRSO, PARA IMPLEMENTA&Ccedil;&Atilde;O DA AMBROSIO S/A, SITUADA NO MUNIC&Iacute;PIO DE WESTEROS&shy;PE E NBS 1.1805.40.00, CONFORME CONTRATO ASSINADO N&ordm; 0110.0094535.14.2 E R/3 4600470777. RM 07. NL 9319762. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 26.06.2015 A 25.07.2015. REDU&Ccedil;&Atilde;O DA &nbsp;AL&Iacute;QUOTA DA ISSQN PARA 2%, CONFORME A LEI N&ordm; 33/01, ART&nbsp;2&ordm;, INCISO I, AL&Iacute;NEA &quot; E&quot; , REGULAMENTADA PELO DECRETO 08/2010. PROTOCOLO N&ordm; 2285/2015, DE 30/01/2015.</div>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;42;8;2015;03/08/2015;03/08/2015;168205,19;168205,19;2;3364,1;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;O DE ACOMPANHAMENTO E APOIO &Agrave; FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA PARA IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE HDT (IEHDT) PARA A CONSTRU&Ccedil;&Atilde;O E MONTAGEM DAS UNIDADES DE HDT E UGH DA AMBROSIO S/A. CONFORME CONTRATO ASSINADO N&ordm; 0110.0095227.15.2 &ndash; R/3 4600475772. RM 11. NL 9330601. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 26.06.2015 A 25.07.2015. <span style=""font-size: 9pt; background: white; color: black; line-height: 115%"">REDU&Ccedil;&Atilde;O DA AL&Iacute;QUOTA DA ISSQN PARA 2%, CONFORME A LEI N&ordm; 33/01, ART 2&ordm;, INCISO I, AL&Iacute;NEA &quot;E&quot;, REGULAMENTADA PELO DECRETO 08/2010. PROTOCOLO N&ordm; 4906/2015, DE 12/03//2015.</span></div>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;43;8;2015;03/08/2015;03/08/2015;44667,76;44667,76;2;893,36;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"<div style=""text-align: justify; margin: 0cm 0cm 10pt"">SERVI&Ccedil;O DE ACOMPANHAMENTO E APOIO &Agrave; FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA PARA IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE HDT (IEHDT) PARA A CONSTRU&Ccedil;&Atilde;O E MONTAGEM DAS UNIDADES DE HDT E UGH DA AMBROSIO S/A. CONFORME CONTRATO ASSINADO N&ordm; 0110.0095227.15.2 &ndash; R/3 4600475772. RM 12. NL 9330602. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O DE 26.06.2015 A 25.07.2015. <span style=""font-size: 9pt; background: white; color: black; line-height: 115%"">REDU&Ccedil;&Atilde;O DA AL&Iacute;QUOTA DA ISSQN PARA 2%, CONFORME A LEI N&ordm; 33/01, ART 2&ordm;, INCISO I, AL&Iacute;NEA &quot;E&quot;, REGULAMENTADA PELO DECRETO 08/2010. PROTOCOLO N&ordm; 4906/2015, DE 12/03//2015.</span></div>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;44;8;2015;03/08/2015;03/08/2015;109559,6;109559,6;0;0;D;ISS ESTIMADO;Tomador;C2-7112000;ACOMPANHAMENTO E FISCALIZAÇÃO DA EXECUÇÃO DE OBRAS DE ENGENHARIA, ARQUITETURA E URBANISMO.;"&nbsp;SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O E FISCALIZA&Ccedil;&Atilde;O NAS &Aacute;REAS DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A AMBRSO/IEINTER, NA CIDADE WESTEROS. CONFORME CONTRATO ASSINADO N&ordm; 0110.0086122.13.2 R/3 4600415881. RM 23. NL 9312859. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 26.06.2015 A 25.07.2015."
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;45;8;2015;05/08/2015;05/08/2015;66686,13;66686,13;2;1333,72;D;Cancelada / Extraviada;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. FRS. 1010575988. PEDIDO. 4506737424 NL 9319030. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.06.2015A 31.07.2015.&nbsp;Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.</span>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;46;8;2015;05/08/2015;05/08/2015;125645,34;125645,34;2;2512,91;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. FRS. 1010576056. PEDIDO. 4506737424 NL 9319031. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 26.06.2015 A 25.07.2015.&nbsp;Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.&nbsp;<b>&ldquo;Venda efetuada com suspens&atilde;o da exigibilidade da contribui&ccedil;&atilde;o para o PIS/PASEP e da COFINS, conforme Lei 12.249/2010, art. 3&ordm;, Inciso I.&rdquo;<o:p></o:p></b></span>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;47;8;2015;05/08/2015;05/08/2015;37171,69;37171,69;2;743,43;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089027.14.2 E R/3 4600429994. FRS. 1010573041. PEDIDO. 4506736600 NL 9309325. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 26.06.2015 A 25.07.2015.&nbsp;Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4255/2014, de 25/03/2014.&nbsp;<b>&ldquo;Venda efetuada com suspens&atilde;o da exigibilidade da contribui&ccedil;&atilde;o para o PIS/PASEP e da COFINS, conforme Lei 12.249/2010, art. 3&ordm;, Inciso I.&rdquo;<o:p></o:p></b></span>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;48;8;2015;05/08/2015;05/08/2015;67786,59;67786,59;2;1355,73;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. FRS. 1010625572. PEDIDO. 4506750357. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.01.2015 A 31.01.2015.&nbsp;Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.&nbsp;<b>&ldquo;Venda efetuada com suspens&atilde;o da exigibilidade da contribui&ccedil;&atilde;o para o PIS/PASEP e da COFINS, conforme Lei 12.249/2010, art. 3&ordm;, Inciso I.&rdquo;<o:p></o:p></b></span>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;49;8;2015;05/08/2015;05/08/2015;52755,21;52755,21;2;1055,1;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. FRS. 1010625600. PEDIDO. 4506756362. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.03.2015 A 31.03.2015.&nbsp;Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.&nbsp;<b>&ldquo;Venda efetuada com suspens&atilde;o da exigibilidade da contribui&ccedil;&atilde;o para o PIS/PASEP e da COFINS, conforme Lei 12.249/2010, art. 3&ordm;, Inciso I.&rdquo;<o:p></o:p></b></span>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;50;8;2015;05/08/2015;05/08/2015;48222,16;48222,16;2;964,44;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. FRS. 1010625631. PEDIDO. 4506756367. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.05.2015 A 31.05.2015.&nbsp;Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.&nbsp;<b>&ldquo;Venda efetuada com suspens&atilde;o da exigibilidade da contribui&ccedil;&atilde;o para o PIS/PASEP e da COFINS, conforme Lei 12.249/2010, art. 3&ordm;, Inciso I.&rdquo;<o:p></o:p></b></span>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;51;8;2015;05/08/2015;05/08/2015;63683,71;63683,71;2;1273,67;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. FRS. 1010625594. PEDIDO. 4506750360. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.02.2015 A 28.02.2015.&nbsp;Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.&nbsp;<b>&ldquo;Venda efetuada com suspens&atilde;o da exigibilidade da contribui&ccedil;&atilde;o para o PIS/PASEP e da COFINS, conforme Lei 12.249/2010, art. 3&ordm;, Inciso I.&rdquo;<o:p></o:p></b></span>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;52;8;2015;05/08/2015;05/08/2015;50878,58;50878,58;2;1017,57;D;ISS ESTIMADO;Tomador;C2-7112000;ENGENHARIA,  AGRONOMIA,  AGRIMENSURA, ARQUITETURA,  GEOLOGIA,  URBANISMO,  PAISAGISMO  E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. FRS. 1010625622. PEDIDO. 4506756365. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.04.2015 A 30.04.2015.&nbsp;Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.&nbsp;<b>&ldquo;Venda efetuada com suspens&atilde;o da exigibilidade da contribui&ccedil;&atilde;o para o PIS/PASEP e da COFINS, conforme Lei 12.249/2010, art. 3&ordm;, Inciso I.&rdquo;<o:p></o:p></b></span>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;53;8;2015;05/08/2015;05/08/2015;19030,18;19030,18;2;380,6;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. FRS. 1010625638. PEDIDO. 4506756368. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.05.2015A 31.05.2015.&nbsp;Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.</span>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;54;8;2015;05/08/2015;05/08/2015;35164,48;35164,48;2;703,29;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. FRS. 1010625598. PEDIDO. 4506750361. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.02.2015A 28.02.2015.&nbsp;Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.</span>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;55;8;2015;05/08/2015;05/08/2015;33314,61;33314,61;2;666,29;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. FRS. 1010625626. PEDIDO. 4506756366. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.04.2015A 30.04.2015.&nbsp;Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.</span>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;56;8;2015;05/08/2015;05/08/2015;35648,59;35648,59;2;712,97;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. FRS. 1010625589. PEDIDO. 4506750358. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.01.2015A 31.01.2015.&nbsp;Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.</span>"
85735660000173;ENGENHARIA AMBROSIANA LTDA;13920200000104;AMBROSIO S/A;57;8;2015;05/08/2015;05/08/2015;34893,57;34893,57;2;697,87;D;ISS ESTIMADO;Tomador;C2-7112000;DATILOGRAFIA, DIGITAÇÃO, ESTENOGRAFIA, EXPEDIENTE, SECRETARIA EM GERAL, RESPOSTA AUDÍVEL, REDAÇÃO, EDIÇÃO, INTERPRETAÇÃO, REVISÃO, TRADUÇÃO, APOIO E INFRA-ESTRUTURA ADMINISTRATIVA E CONGÊNERES.;"&nbsp;<span style=""text-align: justify;"">SERVI&Ccedil;OS DE ACOMPANHAMENTO, SUPERVIS&Atilde;O, PLANEJAMENTO E FISCALIZA&Ccedil;&Atilde;O DA EXECU&Ccedil;&Atilde;O DE OBRAS DE ENGENHARIA E SUPRIMENTOS NA &Aacute;REA DE CONSTRU&Ccedil;&Atilde;O E MONTAGEM DE TUBOVIAS E TOCHAS, PARA A IMPLEMENTA&Ccedil;&Atilde;O DE EMPREENDIMENTOS DE UNIDADES DE INTERLIGA&Ccedil;&Otilde;ES (IEINTER), CONFORME CONTRATO ASSINADO N&ordm; 0110.0089086.14.2 E R/3 4600430732. FRS. 1010625611. PEDIDO. 4506756364. PER&Iacute;ODO DE MEDI&Ccedil;&Atilde;O: 01.03.2015A 31.03.2015.&nbsp;Isento de ISS, conforme a Lei n&ordm; 33/01, Art. 2&ordm;, inciso I, al&iacute;nea &quot;e&quot;, regulamentada pelo Decreto 08/2010. Protocolo n&ordm; 4254/2014, de 28/03/2014.</span>"
